DSC,simulate,analyze,score,score.metric
61,bigstep,HPR,beta4_bias,0.008187095
62,bigstep,HPR,beta4_bias,0.0070117800000000004
63,bigstep,HPR,beta4_bias,0.0044804400000000005
64,bigstep,HPR,beta4_bias,0.0122648
65,bigstep,HPR,beta4_bias,0.00608071
66,bigstep,HPR,beta4_bias,0.009549120000000001
67,bigstep,HPR,beta4_bias,0.01143705
68,bigstep,HPR,beta4_bias,0.0030031149999999998
69,bigstep,HPR,beta4_bias,0.0133253
70,bigstep,HPR,beta4_bias,0.00529413
71,bigstep,HPR,beta4_bias,0.003019175
72,bigstep,HPR,beta4_bias,0.00258323
73,bigstep,HPR,beta4_bias,0.01736575
74,bigstep,HPR,beta4_bias,0.0231418
75,bigstep,HPR,beta4_bias,0.024615650000000003
76,bigstep,HPR,beta4_bias,0.0164343
77,bigstep,HPR,beta4_bias,0.0353093
78,bigstep,HPR,beta4_bias,7.50912e-4
79,bigstep,HPR,beta4_bias,0.009183375
80,bigstep,HPR,beta4_bias,0.0179052
81,bigstep,HPR,beta4_bias,0.030224149999999998
82,bigstep,HPR,beta4_bias,0.008426915
83,bigstep,HPR,beta4_bias,0.002552505
84,bigstep,HPR,beta4_bias,0.00110679
85,bigstep,HPR,beta4_bias,0.0048454399999999995
86,bigstep,HPR,beta4_bias,2.58559e-4
87,bigstep,HPR,beta4_bias,0.010018200000000001
88,bigstep,HPR,beta4_bias,0.003521185
89,bigstep,HPR,beta4_bias,0.0196633
90,bigstep,HPR,beta4_bias,0.012102499999999999
91,bigstep,HPR,beta4_bias,0.01046685
92,bigstep,HPR,beta4_bias,0.007960785
93,bigstep,HPR,beta4_bias,0.0049445
94,bigstep,HPR,beta4_bias,0.011492800000000001
95,bigstep,HPR,beta4_bias,0.0133803
96,bigstep,HPR,beta4_bias,2.02002e-4
97,bigstep,HPR,beta4_bias,0.008885705
98,bigstep,HPR,beta4_bias,0.026846500000000002
99,bigstep,HPR,beta4_bias,0.00149651
100,bigstep,HPR,beta4_bias,0.013366550000000001
1,bigstep,HPR,width,0.6561349666666672
2,bigstep,HPR,width,0.879601933333333
3,bigstep,HPR,width,0.7627202333333327
4,bigstep,HPR,width,0.7831413999999999
5,bigstep,HPR,width,0.7221256000000001
6,bigstep,HPR,width,0.9885697333333331
7,bigstep,HPR,width,0.7524660000000001
8,bigstep,HPR,width,0.7507433666666666
9,bigstep,HPR,width,0.6416403666666661
10,bigstep,HPR,width,0.5856484999999999
11,bigstep,HPR,width,0.7652192333333331
12,bigstep,HPR,width,0.8072002333333329
13,bigstep,HPR,width,0.722101133333333
14,bigstep,HPR,width,0.7032413999999999
15,bigstep,HPR,width,0.766467633333333
16,bigstep,HPR,width,0.8718747999999998
17,bigstep,HPR,width,0.7139943999999999
18,bigstep,HPR,width,0.8314870999999999
19,bigstep,HPR,width,0.8609060333333333
20,bigstep,HPR,width,0.8491937666666665
21,bigstep,HPR,width,0.5705219333333333
22,bigstep,HPR,width,0.7642119666666661
23,bigstep,HPR,width,0.9373879333333333
24,bigstep,HPR,width,0.768100933333333
25,bigstep,HPR,width,0.8220429333333329
26,bigstep,HPR,width,0.7473019999999994
27,bigstep,HPR,width,0.841408933333333
28,bigstep,HPR,width,0.8032433999999997
29,bigstep,HPR,width,0.6476230333333333
30,bigstep,HPR,width,0.7446864000000001
31,bigstep,HPR,width,0.9066949333333327
32,bigstep,HPR,width,0.8414259999999997
33,bigstep,HPR,width,0.6596301333333328
34,bigstep,HPR,width,0.668215133333333
35,bigstep,HPR,width,0.7322202999999998
36,bigstep,HPR,width,0.6375424999999993
37,bigstep,HPR,width,0.7781673333333332
38,bigstep,HPR,width,0.7871324000000001
39,bigstep,HPR,width,0.8866902000000001
40,bigstep,HPR,width,0.7552634000000003
41,bigstep,HPR,width,0.7947379666666666
42,bigstep,HPR,width,0.8523396333333332
43,bigstep,HPR,width,0.8538232333333334
44,bigstep,HPR,width,0.8406499666666668
45,bigstep,HPR,width,0.7188274666666661
46,bigstep,HPR,width,0.7151894666666667
47,bigstep,HPR,width,0.7667659000000003
48,bigstep,HPR,width,0.9523269666666665
49,bigstep,HPR,width,0.7561619666666659
50,bigstep,HPR,width,0.6155538999999995
51,bigstep,HPR,width,0.726737266666667
52,bigstep,HPR,width,0.6485053999999998
53,bigstep,HPR,width,0.8678267333333336
54,bigstep,HPR,width,0.6927770999999997
55,bigstep,HPR,width,0.9004625999999994
56,bigstep,HPR,width,0.8565062000000002
57,bigstep,HPR,width,0.7483793000000002
58,bigstep,HPR,width,0.9170634333333328
59,bigstep,HPR,width,0.6902759999999998
60,bigstep,HPR,width,0.7837608999999998
61,bigstep,HPR,width,0.7969963666666667
62,bigstep,HPR,width,0.8645078666666665
63,bigstep,HPR,width,0.7304753333333328
64,bigstep,HPR,width,0.6407950666666662
65,bigstep,HPR,width,0.7496378999999999
66,bigstep,HPR,width,0.7115229999999995
67,bigstep,HPR,width,0.7858541333333335
68,bigstep,HPR,width,0.7971459999999999
69,bigstep,HPR,width,0.8396520333333329
70,bigstep,HPR,width,0.8410317
71,bigstep,HPR,width,0.7814531999999997
72,bigstep,HPR,width,0.7375060999999998
73,bigstep,HPR,width,0.669754733333333
74,bigstep,HPR,width,0.7842693999999999
75,bigstep,HPR,width,0.7774204333333328
76,bigstep,HPR,width,0.8020928000000002
77,bigstep,HPR,width,0.8514547000000002
78,bigstep,HPR,width,0.6800479333333328
79,bigstep,HPR,width,0.8257036
80,bigstep,HPR,width,0.7391634333333332
81,bigstep,HPR,width,0.7419394333333328
82,bigstep,HPR,width,0.7629154333333332
83,bigstep,HPR,width,0.7666225
84,bigstep,HPR,width,0.9138039333333331
85,bigstep,HPR,width,0.78749979999999975
86,bigstep,HPR,width,0.7926479666666665
87,bigstep,HPR,width,0.7372674666666668
88,bigstep,HPR,width,0.6340978666666662
89,bigstep,HPR,width,0.7939474666666669
90,bigstep,HPR,width,0.7431206666666664
91,bigstep,HPR,width,0.7167475999999999
