DSC,simulate,analyze,score,score.metric
52,bigstep,HPR_obs,min_samp_bulk,1392.824578945782
53,bigstep,HPR_obs,min_samp_bulk,2498.4410846110927
54,bigstep,HPR_obs,min_samp_bulk,42.42634575974258
55,bigstep,HPR_obs,min_samp_bulk,1415.6082115148797
56,bigstep,HPR_obs,min_samp_bulk,1130.7262364186963
57,bigstep,HPR_obs,min_samp_bulk,1404.9652180422363
58,bigstep,HPR_obs,min_samp_bulk,2523.875964162775
59,bigstep,HPR_obs,min_samp_bulk,2169.2665873599644
60,bigstep,HPR_obs,min_samp_bulk,2116.865981579219
61,bigstep,HPR_obs,min_samp_bulk,2400.2345024741435
62,bigstep,HPR_obs,min_samp_bulk,2339.2756193889522
63,bigstep,HPR_obs,min_samp_bulk,1377.4314397929704
64,bigstep,HPR_obs,min_samp_bulk,2684.542903784956
65,bigstep,HPR_obs,min_samp_bulk,1801.2907079436568
66,bigstep,HPR_obs,min_samp_bulk,2303.2259759997055
67,bigstep,HPR_obs,min_samp_bulk,2498.717058152039
68,bigstep,HPR_obs,min_samp_bulk,1017.257982616636
69,bigstep,HPR_obs,min_samp_bulk,1709.5755044556174
70,bigstep,HPR_obs,min_samp_bulk,1581.0226281839334
71,bigstep,HPR_obs,min_samp_bulk,955.2144513864033
72,bigstep,HPR_obs,min_samp_bulk,2583.860435058914
73,bigstep,HPR_obs,min_samp_bulk,1471.3060388448337
74,bigstep,HPR_obs,min_samp_bulk,2642.2551373713445
75,bigstep,HPR_obs,min_samp_bulk,815.0520249412682
76,bigstep,HPR_obs,min_samp_bulk,1340.3984145296458
77,bigstep,HPR_obs,min_samp_bulk,965.8184913999847
78,bigstep,HPR_obs,min_samp_bulk,3011.647388988492
79,bigstep,HPR_obs,min_samp_bulk,2847.9260056413095
80,bigstep,HPR_obs,min_samp_bulk,898.4157819640798
81,bigstep,HPR_obs,min_samp_bulk,1908.9841763531178
82,bigstep,HPR_obs,min_samp_bulk,72.07177569412168
83,bigstep,HPR_obs,min_samp_bulk,1601.6521215534776
84,bigstep,HPR_obs,min_samp_bulk,1728.1519674670806
85,bigstep,HPR_obs,min_samp_bulk,2181.080322973684
